artwork,category,:TYPE
3055,oil_painting,BELONGS_TO_CATEGORY
3056,oil_painting,BELONGS_TO_CATEGORY
3057,oil_painting,BELONGS_TO_CATEGORY
3058,oil_painting,BELONGS_TO_CATEGORY
3059,oil_painting,BELONGS_TO_CATEGORY
3060,oil_painting,BELONGS_TO_CATEGORY
3061,sketching,BELONGS_TO_CATEGORY
3062,sketching,BELONGS_TO_CATEGORY
3063,sketching,BELONGS_TO_CATEGORY
3064,oil_painting,BELONGS_TO_CATEGORY
3065,sketching,BELONGS_TO_CATEGORY
3066,sketching,BELONGS_TO_CATEGORY
3067,oil_painting,BELONGS_TO_CATEGORY
3068,oil_painting,BELONGS_TO_CATEGORY
3069,sketching,BELONGS_TO_CATEGORY
3070,oil_painting,BELONGS_TO_CATEGORY
3071,traditional_chinese_painting,BELONGS_TO_CATEGORY
3072,oil_painting,BELONGS_TO_CATEGORY
3073,oil_painting,BELONGS_TO_CATEGORY
3074,sketching,BELONGS_TO_CATEGORY
3075,traditional_chinese_painting,BELONGS_TO_CATEGORY
3076,sketching,BELONGS_TO_CATEGORY
3077,sketching,BELONGS_TO_CATEGORY
3078,sketching,BELONGS_TO_CATEGORY
3079,sketching,BELONGS_TO_CATEGORY
3080,oil_painting,BELONGS_TO_CATEGORY
3081,oil_painting,BELONGS_TO_CATEGORY
3082,sketching,BELONGS_TO_CATEGORY
3083,oil_painting,BELONGS_TO_CATEGORY
3084,sketching,BELONGS_TO_CATEGORY
3085,sketching,BELONGS_TO_CATEGORY
3086,sketching,BELONGS_TO_CATEGORY
3087,traditional_chinese_painting,BELONGS_TO_CATEGORY
3088,oil_painting,BELONGS_TO_CATEGORY
3089,traditional_chinese_painting,BELONGS_TO_CATEGORY
3090,oil_painting,BELONGS_TO_CATEGORY
3091,oil_painting,BELONGS_TO_CATEGORY
3092,oil_painting,BELONGS_TO_CATEGORY
3093,traditional_chinese_painting,BELONGS_TO_CATEGORY
3094,oil_painting,BELONGS_TO_CATEGORY
3095,traditional_chinese_painting,BELONGS_TO_CATEGORY
3096,sketching,BELONGS_TO_CATEGORY
3097,sketching,BELONGS_TO_CATEGORY
3098,oil_painting,BELONGS_TO_CATEGORY
3099,sketching,BELONGS_TO_CATEGORY
3100,oil_painting,BELONGS_TO_CATEGORY
3101,sketching,BELONGS_TO_CATEGORY
3102,sketching,BELONGS_TO_CATEGORY
3103,oil_painting,BELONGS_TO_CATEGORY
3104,oil_painting,BELONGS_TO_CATEGORY
3105,traditional_chinese_painting,BELONGS_TO_CATEGORY
3106,sketching,BELONGS_TO_CATEGORY
3107,sketching,BELONGS_TO_CATEGORY
3108,oil_painting,BELONGS_TO_CATEGORY
3109,oil_painting,BELONGS_TO_CATEGORY
3110,sketching,BELONGS_TO_CATEGORY
3111,oil_painting,BELONGS_TO_CATEGORY
3112,oil_painting,BELONGS_TO_CATEGORY
3113,oil_painting,BELONGS_TO_CATEGORY
3114,oil_painting,BELONGS_TO_CATEGORY
3115,sketching,BELONGS_TO_CATEGORY
3116,oil_painting,BELONGS_TO_CATEGORY
3117,traditional_chinese_painting,BELONGS_TO_CATEGORY
3118,traditional_chinese_painting,BELONGS_TO_CATEGORY
3119,traditional_chinese_painting,BELONGS_TO_CATEGORY
3120,oil_painting,BELONGS_TO_CATEGORY
3121,sketching,BELONGS_TO_CATEGORY
3122,sketching,BELONGS_TO_CATEGORY
3123,sketching,BELONGS_TO_CATEGORY
3124,oil_painting,BELONGS_TO_CATEGORY
3125,sketching,BELONGS_TO_CATEGORY
3126,sketching,BELONGS_TO_CATEGORY
3127,oil_painting,BELONGS_TO_CATEGORY
3128,oil_painting,BELONGS_TO_CATEGORY
3129,sketching,BELONGS_TO_CATEGORY
3130,oil_painting,BELONGS_TO_CATEGORY
3131,traditional_chinese_painting,BELONGS_TO_CATEGORY
3132,sketching,BELONGS_TO_CATEGORY
3133,sketching,BELONGS_TO_CATEGORY
3134,sketching,BELONGS_TO_CATEGORY
3135,traditional_chinese_painting,BELONGS_TO_CATEGORY
3136,oil_painting,BELONGS_TO_CATEGORY
3137,sketching,BELONGS_TO_CATEGORY
3138,traditional_chinese_painting,BELONGS_TO_CATEGORY
3139,traditional_chinese_painting,BELONGS_TO_CATEGORY
3140,sketching,BELONGS_TO_CATEGORY
3141,sketching,BELONGS_TO_CATEGORY
3142,oil_painting,BELONGS_TO_CATEGORY
3143,sketching,BELONGS_TO_CATEGORY
3144,oil_painting,BELONGS_TO_CATEGORY
3145,sketching,BELONGS_TO_CATEGORY
3146,oil_painting,BELONGS_TO_CATEGORY
3147,sketching,BELONGS_TO_CATEGORY
3148,sketching,BELONGS_TO_CATEGORY
3149,traditional_chinese_painting,BELONGS_TO_CATEGORY
3150,oil_painting,BELONGS_TO_CATEGORY
3151,oil_painting,BELONGS_TO_CATEGORY
3152,sketching,BELONGS_TO_CATEGORY
3153,oil_painting,BELONGS_TO_CATEGORY
3154,sketching,BELONGS_TO_CATEGORY
3155,oil_painting,BELONGS_TO_CATEGORY
3156,traditional_chinese_painting,BELONGS_TO_CATEGORY
3157,sketching,BELONGS_TO_CATEGORY
3158,traditional_chinese_painting,BELONGS_TO_CATEGORY
3159,traditional_chinese_painting,BELONGS_TO_CATEGORY
3160,traditional_chinese_painting,BELONGS_TO_CATEGORY
3161,traditional_chinese_painting,BELONGS_TO_CATEGORY
3162,sketching,BELONGS_TO_CATEGORY
3163,oil_painting,BELONGS_TO_CATEGORY
3164,sketching,BELONGS_TO_CATEGORY
3165,sketching,BELONGS_TO_CATEGORY
3166,traditional_chinese_painting,BELONGS_TO_CATEGORY
3167,sketching,BELONGS_TO_CATEGORY
3168,oil_painting,BELONGS_TO_CATEGORY
3169,sketching,BELONGS_TO_CATEGORY
3170,oil_painting,BELONGS_TO_CATEGORY
3171,sketching,BELONGS_TO_CATEGORY
3172,oil_painting,BELONGS_TO_CATEGORY
3173,sketching,BELONGS_TO_CATEGORY
3174,oil_painting,BELONGS_TO_CATEGORY
3175,sketching,BELONGS_TO_CATEGORY
3176,oil_painting,BELONGS_TO_CATEGORY
3177,sketching,BELONGS_TO_CATEGORY
3178,oil_painting,BELONGS_TO_CATEGORY
3179,sketching,BELONGS_TO_CATEGORY
3180,sketching,BELONGS_TO_CATEGORY
3181,oil_painting,BELONGS_TO_CATEGORY
3182,oil_painting,BELONGS_TO_CATEGORY
3183,traditional_chinese_painting,BELONGS_TO_CATEGORY
3184,oil_painting,BELONGS_TO_CATEGORY
3185,traditional_chinese_painting,BELONGS_TO_CATEGORY
3186,sketching,BELONGS_TO_CATEGORY
3187,oil_painting,BELONGS_TO_CATEGORY
3188,sketching,BELONGS_TO_CATEGORY
3189,oil_painting,BELONGS_TO_CATEGORY
3190,oil_painting,BELONGS_TO_CATEGORY
3191,oil_painting,BELONGS_TO_CATEGORY
3192,oil_painting,BELONGS_TO_CATEGORY
3193,traditional_chinese_painting,BELONGS_TO_CATEGORY
3194,oil_painting,BELONGS_TO_CATEGORY
3195,oil_painting,BELONGS_TO_CATEGORY
3196,sketching,BELONGS_TO_CATEGORY
3197,sketching,BELONGS_TO_CATEGORY
3198,traditional_chinese_painting,BELONGS_TO_CATEGORY
3199,sketching,BELONGS_TO_CATEGORY
3200,traditional_chinese_painting,BELONGS_TO_CATEGORY
3201,sketching,BELONGS_TO_CATEGORY
3202,oil_painting,BELONGS_TO_CATEGORY
3203,oil_painting,BELONGS_TO_CATEGORY
3204,sketching,BELONGS_TO_CATEGORY
3205,traditional_chinese_painting,BELONGS_TO_CATEGORY
3206,oil_painting,BELONGS_TO_CATEGORY
3207,oil_painting,BELONGS_TO_CATEGORY
3208,oil_painting,BELONGS_TO_CATEGORY
3209,traditional_chinese_painting,BELONGS_TO_CATEGORY
3210,oil_painting,BELONGS_TO_CATEGORY
3211,sketching,BELONGS_TO_CATEGORY
3212,sketching,BELONGS_TO_CATEGORY
3213,sketching,BELONGS_TO_CATEGORY
3214,sketching,BELONGS_TO_CATEGORY
3215,oil_painting,BELONGS_TO_CATEGORY
3216,oil_painting,BELONGS_TO_CATEGORY
3217,traditional_chinese_painting,BELONGS_TO_CATEGORY
3218,oil_painting,BELONGS_TO_CATEGORY
3219,sketching,BELONGS_TO_CATEGORY
3220,traditional_chinese_painting,BELONGS_TO_CATEGORY
3221,oil_painting,BELONGS_TO_CATEGORY
3222,oil_painting,BELONGS_TO_CATEGORY
3223,oil_painting,BELONGS_TO_CATEGORY
3224,traditional_chinese_painting,BELONGS_TO_CATEGORY
3225,sketching,BELONGS_TO_CATEGORY
3226,traditional_chinese_painting,BELONGS_TO_CATEGORY
3227,oil_painting,BELONGS_TO_CATEGORY
3228,traditional_chinese_painting,BELONGS_TO_CATEGORY
3229,sketching,BELONGS_TO_CATEGORY
3230,oil_painting,BELONGS_TO_CATEGORY
3231,oil_painting,BELONGS_TO_CATEGORY
3232,oil_painting,BELONGS_TO_CATEGORY
3233,oil_painting,BELONGS_TO_CATEGORY
3234,traditional_chinese_painting,BELONGS_TO_CATEGORY
3235,oil_painting,BELONGS_TO_CATEGORY
3236,traditional_chinese_painting,BELONGS_TO_CATEGORY
3237,oil_painting,BELONGS_TO_CATEGORY
3238,traditional_chinese_painting,BELONGS_TO_CATEGORY
3239,sketching,BELONGS_TO_CATEGORY
3240,traditional_chinese_painting,BELONGS_TO_CATEGORY
3241,oil_painting,BELONGS_TO_CATEGORY
3242,sketching,BELONGS_TO_CATEGORY
3243,sketching,BELONGS_TO_CATEGORY
3244,traditional_chinese_painting,BELONGS_TO_CATEGORY
3245,sketching,BELONGS_TO_CATEGORY
3246,sketching,BELONGS_TO_CATEGORY
3247,traditional_chinese_painting,BELONGS_TO_CATEGORY
3248,sketching,BELONGS_TO_CATEGORY
3249,oil_painting,BELONGS_TO_CATEGORY
3250,traditional_chinese_painting,BELONGS_TO_CATEGORY
3251,traditional_chinese_painting,BELONGS_TO_CATEGORY
3252,sketching,BELONGS_TO_CATEGORY
3253,traditional_chinese_painting,BELONGS_TO_CATEGORY
3254,oil_painting,BELONGS_TO_CATEGORY
3255,traditional_chinese_painting,BELONGS_TO_CATEGORY
3256,traditional_chinese_painting,BELONGS_TO_CATEGORY
3257,oil_painting,BELONGS_TO_CATEGORY
3258,oil_painting,BELONGS_TO_CATEGORY
3259,traditional_chinese_painting,BELONGS_TO_CATEGORY
3260,sketching,BELONGS_TO_CATEGORY
3261,traditional_chinese_painting,BELONGS_TO_CATEGORY
3262,oil_painting,BELONGS_TO_CATEGORY
3263,traditional_chinese_painting,BELONGS_TO_CATEGORY
3264,traditional_chinese_painting,BELONGS_TO_CATEGORY
3265,oil_painting,BELONGS_TO_CATEGORY
3266,sketching,BELONGS_TO_CATEGORY
3267,oil_painting,BELONGS_TO_CATEGORY
3268,oil_painting,BELONGS_TO_CATEGORY
3269,traditional_chinese_painting,BELONGS_TO_CATEGORY
3270,traditional_chinese_painting,BELONGS_TO_CATEGORY
3271,oil_painting,BELONGS_TO_CATEGORY
3272,traditional_chinese_painting,BELONGS_TO_CATEGORY
3273,oil_painting,BELONGS_TO_CATEGORY
3274,sketching,BELONGS_TO_CATEGORY
3275,sketching,BELONGS_TO_CATEGORY
3276,oil_painting,BELONGS_TO_CATEGORY
3277,oil_painting,BELONGS_TO_CATEGORY
3278,oil_painting,BELONGS_TO_CATEGORY
3279,sketching,BELONGS_TO_CATEGORY
3280,sketching,BELONGS_TO_CATEGORY
3281,oil_painting,BELONGS_TO_CATEGORY
3282,sketching,BELONGS_TO_CATEGORY
3283,oil_painting,BELONGS_TO_CATEGORY
3284,oil_painting,BELONGS_TO_CATEGORY
3285,sketching,BELONGS_TO_CATEGORY
3286,sketching,BELONGS_TO_CATEGORY
3287,oil_painting,BELONGS_TO_CATEGORY
3288,oil_painting,BELONGS_TO_CATEGORY
3289,oil_painting,BELONGS_TO_CATEGORY
3290,sketching,BELONGS_TO_CATEGORY
3291,traditional_chinese_painting,BELONGS_TO_CATEGORY
3292,oil_painting,BELONGS_TO_CATEGORY
3293,traditional_chinese_painting,BELONGS_TO_CATEGORY
3294,oil_painting,BELONGS_TO_CATEGORY
3295,traditional_chinese_painting,BELONGS_TO_CATEGORY
3296,oil_painting,BELONGS_TO_CATEGORY
3297,oil_painting,BELONGS_TO_CATEGORY
3298,traditional_chinese_painting,BELONGS_TO_CATEGORY
3299,oil_painting,BELONGS_TO_CATEGORY
3300,traditional_chinese_painting,BELONGS_TO_CATEGORY
3301,oil_painting,BELONGS_TO_CATEGORY
3302,sketching,BELONGS_TO_CATEGORY
3303,sketching,BELONGS_TO_CATEGORY
3304,sketching,BELONGS_TO_CATEGORY
3305,sketching,BELONGS_TO_CATEGORY
3306,traditional_chinese_painting,BELONGS_TO_CATEGORY
3307,sketching,BELONGS_TO_CATEGORY
3308,traditional_chinese_painting,BELONGS_TO_CATEGORY
3309,traditional_chinese_painting,BELONGS_TO_CATEGORY
3310,sketching,BELONGS_TO_CATEGORY
3311,oil_painting,BELONGS_TO_CATEGORY
3312,sketching,BELONGS_TO_CATEGORY
3313,sketching,BELONGS_TO_CATEGORY
3314,oil_painting,BELONGS_TO_CATEGORY
3315,sketching,BELONGS_TO_CATEGORY
3316,oil_painting,BELONGS_TO_CATEGORY
3317,sketching,BELONGS_TO_CATEGORY
3318,oil_painting,BELONGS_TO_CATEGORY
3319,sketching,BELONGS_TO_CATEGORY
3320,traditional_chinese_painting,BELONGS_TO_CATEGORY
3321,sketching,BELONGS_TO_CATEGORY
3322,oil_painting,BELONGS_TO_CATEGORY
3323,sketching,BELONGS_TO_CATEGORY
3324,sketching,BELONGS_TO_CATEGORY
3325,sketching,BELONGS_TO_CATEGORY
3326,sketching,BELONGS_TO_CATEGORY
3327,traditional_chinese_painting,BELONGS_TO_CATEGORY
3328,oil_painting,BELONGS_TO_CATEGORY
3329,oil_painting,BELONGS_TO_CATEGORY
3330,traditional_chinese_painting,BELONGS_TO_CATEGORY
3331,oil_painting,BELONGS_TO_CATEGORY
3332,sketching,BELONGS_TO_CATEGORY
3333,oil_painting,BELONGS_TO_CATEGORY
3334,sketching,BELONGS_TO_CATEGORY
3335,traditional_chinese_painting,BELONGS_TO_CATEGORY
3336,oil_painting,BELONGS_TO_CATEGORY
3337,traditional_chinese_painting,BELONGS_TO_CATEGORY
3338,oil_painting,BELONGS_TO_CATEGORY
3339,traditional_chinese_painting,BELONGS_TO_CATEGORY
3340,oil_painting,BELONGS_TO_CATEGORY
3341,oil_painting,BELONGS_TO_CATEGORY
3342,oil_painting,BELONGS_TO_CATEGORY
3343,sketching,BELONGS_TO_CATEGORY
3344,oil_painting,BELONGS_TO_CATEGORY
3345,sketching,BELONGS_TO_CATEGORY
3346,sketching,BELONGS_TO_CATEGORY
3347,traditional_chinese_painting,BELONGS_TO_CATEGORY
3348,traditional_chinese_painting,BELONGS_TO_CATEGORY
3349,oil_painting,BELONGS_TO_CATEGORY
3350,sketching,BELONGS_TO_CATEGORY
3351,sketching,BELONGS_TO_CATEGORY
3352,traditional_chinese_painting,BELONGS_TO_CATEGORY
3353,traditional_chinese_painting,BELONGS_TO_CATEGORY
3354,traditional_chinese_painting,BELONGS_TO_CATEGORY
3355,oil_painting,BELONGS_TO_CATEGORY
3356,traditional_chinese_painting,BELONGS_TO_CATEGORY
3357,sketching,BELONGS_TO_CATEGORY
3358,sketching,BELONGS_TO_CATEGORY
3359,oil_painting,BELONGS_TO_CATEGORY
3360,oil_painting,BELONGS_TO_CATEGORY
3361,oil_painting,BELONGS_TO_CATEGORY
3362,oil_painting,BELONGS_TO_CATEGORY
3363,traditional_chinese_painting,BELONGS_TO_CATEGORY
3364,oil_painting,BELONGS_TO_CATEGORY
3365,oil_painting,BELONGS_TO_CATEGORY
3366,oil_painting,BELONGS_TO_CATEGORY
3367,traditional_chinese_painting,BELONGS_TO_CATEGORY
3368,sketching,BELONGS_TO_CATEGORY
3369,traditional_chinese_painting,BELONGS_TO_CATEGORY
3370,traditional_chinese_painting,BELONGS_TO_CATEGORY
3371,sketching,BELONGS_TO_CATEGORY
3372,oil_painting,BELONGS_TO_CATEGORY
3373,sketching,BELONGS_TO_CATEGORY
3374,oil_painting,BELONGS_TO_CATEGORY
3375,sketching,BELONGS_TO_CATEGORY
3376,oil_painting,BELONGS_TO_CATEGORY
3377,traditional_chinese_painting,BELONGS_TO_CATEGORY
3378,oil_painting,BELONGS_TO_CATEGORY
3379,traditional_chinese_painting,BELONGS_TO_CATEGORY
3380,oil_painting,BELONGS_TO_CATEGORY
3381,sketching,BELONGS_TO_CATEGORY
3382,oil_painting,BELONGS_TO_CATEGORY
3383,traditional_chinese_painting,BELONGS_TO_CATEGORY
3384,sketching,BELONGS_TO_CATEGORY
3385,sketching,BELONGS_TO_CATEGORY
3386,oil_painting,BELONGS_TO_CATEGORY
3387,sketching,BELONGS_TO_CATEGORY
3388,oil_painting,BELONGS_TO_CATEGORY
3389,traditional_chinese_painting,BELONGS_TO_CATEGORY
3390,oil_painting,BELONGS_TO_CATEGORY
3391,oil_painting,BELONGS_TO_CATEGORY
3392,traditional_chinese_painting,BELONGS_TO_CATEGORY
3393,sketching,BELONGS_TO_CATEGORY
3394,oil_painting,BELONGS_TO_CATEGORY
3395,traditional_chinese_painting,BELONGS_TO_CATEGORY
3396,sketching,BELONGS_TO_CATEGORY
3397,traditional_chinese_painting,BELONGS_TO_CATEGORY
3398,sketching,BELONGS_TO_CATEGORY
3399,traditional_chinese_painting,BELONGS_TO_CATEGORY
3400,oil_painting,BELONGS_TO_CATEGORY
3401,oil_painting,BELONGS_TO_CATEGORY
3402,sketching,BELONGS_TO_CATEGORY
3403,oil_painting,BELONGS_TO_CATEGORY
3404,sketching,BELONGS_TO_CATEGORY
3405,sketching,BELONGS_TO_CATEGORY
3406,traditional_chinese_painting,BELONGS_TO_CATEGORY
3407,sketching,BELONGS_TO_CATEGORY
3408,sketching,BELONGS_TO_CATEGORY
3409,oil_painting,BELONGS_TO_CATEGORY
3410,sketching,BELONGS_TO_CATEGORY
3411,traditional_chinese_painting,BELONGS_TO_CATEGORY
3412,traditional_chinese_painting,BELONGS_TO_CATEGORY
3413,oil_painting,BELONGS_TO_CATEGORY
3414,oil_painting,BELONGS_TO_CATEGORY
3415,sketching,BELONGS_TO_CATEGORY
3416,oil_painting,BELONGS_TO_CATEGORY
3417,oil_painting,BELONGS_TO_CATEGORY
3418,traditional_chinese_painting,BELONGS_TO_CATEGORY
3419,traditional_chinese_painting,BELONGS_TO_CATEGORY
3420,traditional_chinese_painting,BELONGS_TO_CATEGORY
3421,oil_painting,BELONGS_TO_CATEGORY
3422,oil_painting,BELONGS_TO_CATEGORY
3423,traditional_chinese_painting,BELONGS_TO_CATEGORY
3424,oil_painting,BELONGS_TO_CATEGORY
3425,traditional_chinese_painting,BELONGS_TO_CATEGORY
3426,sketching,BELONGS_TO_CATEGORY
3427,oil_painting,BELONGS_TO_CATEGORY
3428,oil_painting,BELONGS_TO_CATEGORY
3429,traditional_chinese_painting,BELONGS_TO_CATEGORY
3430,oil_painting,BELONGS_TO_CATEGORY
3431,oil_painting,BELONGS_TO_CATEGORY
3432,sketching,BELONGS_TO_CATEGORY
3433,sketching,BELONGS_TO_CATEGORY
3434,sketching,BELONGS_TO_CATEGORY
3435,sketching,BELONGS_TO_CATEGORY
3436,sketching,BELONGS_TO_CATEGORY
3437,sketching,BELONGS_TO_CATEGORY
3438,sketching,BELONGS_TO_CATEGORY
3439,oil_painting,BELONGS_TO_CATEGORY
3440,sketching,BELONGS_TO_CATEGORY
3441,oil_painting,BELONGS_TO_CATEGORY
3442,oil_painting,BELONGS_TO_CATEGORY
3443,traditional_chinese_painting,BELONGS_TO_CATEGORY
3444,traditional_chinese_painting,BELONGS_TO_CATEGORY
3445,sketching,BELONGS_TO_CATEGORY
3446,oil_painting,BELONGS_TO_CATEGORY
3447,oil_painting,BELONGS_TO_CATEGORY
3448,traditional_chinese_painting,BELONGS_TO_CATEGORY
3449,oil_painting,BELONGS_TO_CATEGORY
3450,traditional_chinese_painting,BELONGS_TO_CATEGORY
3451,sketching,BELONGS_TO_CATEGORY
3452,sketching,BELONGS_TO_CATEGORY
3453,oil_painting,BELONGS_TO_CATEGORY
3454,traditional_chinese_painting,BELONGS_TO_CATEGORY
3455,sketching,BELONGS_TO_CATEGORY
3456,sketching,BELONGS_TO_CATEGORY
3457,traditional_chinese_painting,BELONGS_TO_CATEGORY
3458,sketching,BELONGS_TO_CATEGORY
3459,oil_painting,BELONGS_TO_CATEGORY
3460,oil_painting,BELONGS_TO_CATEGORY
3461,oil_painting,BELONGS_TO_CATEGORY
3462,sketching,BELONGS_TO_CATEGORY
3463,oil_painting,BELONGS_TO_CATEGORY
3464,oil_painting,BELONGS_TO_CATEGORY
3465,oil_painting,BELONGS_TO_CATEGORY
3466,traditional_chinese_painting,BELONGS_TO_CATEGORY
3467,sketching,BELONGS_TO_CATEGORY
3468,sketching,BELONGS_TO_CATEGORY
3469,sketching,BELONGS_TO_CATEGORY
3470,sketching,BELONGS_TO_CATEGORY
3471,sketching,BELONGS_TO_CATEGORY
3472,sketching,BELONGS_TO_CATEGORY
3473,oil_painting,BELONGS_TO_CATEGORY
3474,sketching,BELONGS_TO_CATEGORY
3475,oil_painting,BELONGS_TO_CATEGORY
3476,sketching,BELONGS_TO_CATEGORY
3477,sketching,BELONGS_TO_CATEGORY
3478,traditional_chinese_painting,BELONGS_TO_CATEGORY
3479,oil_painting,BELONGS_TO_CATEGORY
3480,oil_painting,BELONGS_TO_CATEGORY
3481,sketching,BELONGS_TO_CATEGORY
3482,sketching,BELONGS_TO_CATEGORY
3483,sketching,BELONGS_TO_CATEGORY
3484,oil_painting,BELONGS_TO_CATEGORY
3485,sketching,BELONGS_TO_CATEGORY
3486,sketching,BELONGS_TO_CATEGORY
3487,oil_painting,BELONGS_TO_CATEGORY
3488,sketching,BELONGS_TO_CATEGORY
3489,sketching,BELONGS_TO_CATEGORY
3490,oil_painting,BELONGS_TO_CATEGORY
3491,oil_painting,BELONGS_TO_CATEGORY
3492,traditional_chinese_painting,BELONGS_TO_CATEGORY
3493,oil_painting,BELONGS_TO_CATEGORY
3494,oil_painting,BELONGS_TO_CATEGORY
3495,sketching,BELONGS_TO_CATEGORY
3496,oil_painting,BELONGS_TO_CATEGORY
3497,traditional_chinese_painting,BELONGS_TO_CATEGORY
3498,sketching,BELONGS_TO_CATEGORY
3499,sketching,BELONGS_TO_CATEGORY
3500,traditional_chinese_painting,BELONGS_TO_CATEGORY
3501,oil_painting,BELONGS_TO_CATEGORY
3502,sketching,BELONGS_TO_CATEGORY
3503,traditional_chinese_painting,BELONGS_TO_CATEGORY
3504,sketching,BELONGS_TO_CATEGORY
3505,sketching,BELONGS_TO_CATEGORY
3506,oil_painting,BELONGS_TO_CATEGORY
3507,traditional_chinese_painting,BELONGS_TO_CATEGORY
3508,sketching,BELONGS_TO_CATEGORY
3509,traditional_chinese_painting,BELONGS_TO_CATEGORY
3510,traditional_chinese_painting,BELONGS_TO_CATEGORY
3511,traditional_chinese_painting,BELONGS_TO_CATEGORY
3512,oil_painting,BELONGS_TO_CATEGORY
3513,oil_painting,BELONGS_TO_CATEGORY
3514,traditional_chinese_painting,BELONGS_TO_CATEGORY
3515,sketching,BELONGS_TO_CATEGORY
3516,oil_painting,BELONGS_TO_CATEGORY
3517,traditional_chinese_painting,BELONGS_TO_CATEGORY
3518,sketching,BELONGS_TO_CATEGORY
3519,oil_painting,BELONGS_TO_CATEGORY
3520,traditional_chinese_painting,BELONGS_TO_CATEGORY
3521,sketching,BELONGS_TO_CATEGORY
3522,oil_painting,BELONGS_TO_CATEGORY
3523,traditional_chinese_painting,BELONGS_TO_CATEGORY
3524,sketching,BELONGS_TO_CATEGORY
3525,oil_painting,BELONGS_TO_CATEGORY
3526,traditional_chinese_painting,BELONGS_TO_CATEGORY
3527,oil_painting,BELONGS_TO_CATEGORY
3528,sketching,BELONGS_TO_CATEGORY
3529,oil_painting,BELONGS_TO_CATEGORY
3530,sketching,BELONGS_TO_CATEGORY
3531,traditional_chinese_painting,BELONGS_TO_CATEGORY
3532,sketching,BELONGS_TO_CATEGORY
3533,sketching,BELONGS_TO_CATEGORY
3534,sketching,BELONGS_TO_CATEGORY
3535,sketching,BELONGS_TO_CATEGORY
3536,traditional_chinese_painting,BELONGS_TO_CATEGORY
3537,sketching,BELONGS_TO_CATEGORY
3538,sketching,BELONGS_TO_CATEGORY
3539,traditional_chinese_painting,BELONGS_TO_CATEGORY
3540,oil_painting,BELONGS_TO_CATEGORY
3541,sketching,BELONGS_TO_CATEGORY
3542,oil_painting,BELONGS_TO_CATEGORY
3543,sketching,BELONGS_TO_CATEGORY
3544,oil_painting,BELONGS_TO_CATEGORY
3545,oil_painting,BELONGS_TO_CATEGORY
3546,oil_painting,BELONGS_TO_CATEGORY
3547,oil_painting,BELONGS_TO_CATEGORY
3548,traditional_chinese_painting,BELONGS_TO_CATEGORY
3549,sketching,BELONGS_TO_CATEGORY
3550,traditional_chinese_painting,BELONGS_TO_CATEGORY
3551,oil_painting,BELONGS_TO_CATEGORY
3552,sketching,BELONGS_TO_CATEGORY
3553,sketching,BELONGS_TO_CATEGORY
3554,traditional_chinese_painting,BELONGS_TO_CATEGORY
3555,traditional_chinese_painting,BELONGS_TO_CATEGORY
3556,oil_painting,BELONGS_TO_CATEGORY
3557,traditional_chinese_painting,BELONGS_TO_CATEGORY
3558,traditional_chinese_painting,BELONGS_TO_CATEGORY
3559,oil_painting,BELONGS_TO_CATEGORY
3560,sketching,BELONGS_TO_CATEGORY
3561,oil_painting,BELONGS_TO_CATEGORY
3562,oil_painting,BELONGS_TO_CATEGORY
3563,sketching,BELONGS_TO_CATEGORY
3564,traditional_chinese_painting,BELONGS_TO_CATEGORY
3565,oil_painting,BELONGS_TO_CATEGORY
3566,traditional_chinese_painting,BELONGS_TO_CATEGORY
3567,oil_painting,BELONGS_TO_CATEGORY
3568,traditional_chinese_painting,BELONGS_TO_CATEGORY
3569,sketching,BELONGS_TO_CATEGORY
3570,traditional_chinese_painting,BELONGS_TO_CATEGORY
3571,sketching,BELONGS_TO_CATEGORY
3572,oil_painting,BELONGS_TO_CATEGORY
3573,sketching,BELONGS_TO_CATEGORY
3574,oil_painting,BELONGS_TO_CATEGORY
3575,traditional_chinese_painting,BELONGS_TO_CATEGORY
3576,sketching,BELONGS_TO_CATEGORY
3577,sketching,BELONGS_TO_CATEGORY
3578,sketching,BELONGS_TO_CATEGORY
3579,traditional_chinese_painting,BELONGS_TO_CATEGORY
3580,oil_painting,BELONGS_TO_CATEGORY
3581,oil_painting,BELONGS_TO_CATEGORY
3582,traditional_chinese_painting,BELONGS_TO_CATEGORY
3583,sketching,BELONGS_TO_CATEGORY
3584,oil_painting,BELONGS_TO_CATEGORY
3585,oil_painting,BELONGS_TO_CATEGORY
3586,traditional_chinese_painting,BELONGS_TO_CATEGORY
3587,traditional_chinese_painting,BELONGS_TO_CATEGORY
3588,sketching,BELONGS_TO_CATEGORY
3589,oil_painting,BELONGS_TO_CATEGORY
3590,oil_painting,BELONGS_TO_CATEGORY
3591,oil_painting,BELONGS_TO_CATEGORY
3592,oil_painting,BELONGS_TO_CATEGORY
3593,oil_painting,BELONGS_TO_CATEGORY
3594,oil_painting,BELONGS_TO_CATEGORY
3595,traditional_chinese_painting,BELONGS_TO_CATEGORY
3596,traditional_chinese_painting,BELONGS_TO_CATEGORY
3597,oil_painting,BELONGS_TO_CATEGORY
3598,oil_painting,BELONGS_TO_CATEGORY
3599,sketching,BELONGS_TO_CATEGORY
3600,sketching,BELONGS_TO_CATEGORY
3601,sketching,BELONGS_TO_CATEGORY
3602,sketching,BELONGS_TO_CATEGORY
