artwork,style,:TYPE
2644,symbolism,BELONGS_TO_STYLE
2645,classicism,BELONGS_TO_STYLE
2646,symbolism,BELONGS_TO_STYLE
2647,classicism,BELONGS_TO_STYLE
2648,symbolism,BELONGS_TO_STYLE
2649,symbolism,BELONGS_TO_STYLE
2650,symbolism,BELONGS_TO_STYLE
2651,romanticism,BELONGS_TO_STYLE
2652,freehand,BELONGS_TO_STYLE
2653,symbolism,BELONGS_TO_STYLE
2654,symbolism,BELONGS_TO_STYLE
2655,classicism,BELONGS_TO_STYLE
2656,meticulous,BELONGS_TO_STYLE
2657,romanticism,BELONGS_TO_STYLE
2658,romanticism,BELONGS_TO_STYLE
2659,romanticism,BELONGS_TO_STYLE
2660,symbolism,BELONGS_TO_STYLE
2661,freehand,BELONGS_TO_STYLE
2662,romanticism,BELONGS_TO_STYLE
2663,romanticism,BELONGS_TO_STYLE
2664,symbolism,BELONGS_TO_STYLE
2665,classicism,BELONGS_TO_STYLE
2666,meticulous,BELONGS_TO_STYLE
2667,classicism,BELONGS_TO_STYLE
2668,symbolism,BELONGS_TO_STYLE
2669,meticulous,BELONGS_TO_STYLE
2670,romanticism,BELONGS_TO_STYLE
2671,symbolism,BELONGS_TO_STYLE
2672,symbolism,BELONGS_TO_STYLE
2673,symbolism,BELONGS_TO_STYLE
2674,meticulous,BELONGS_TO_STYLE
2675,symbolism,BELONGS_TO_STYLE
2676,symbolism,BELONGS_TO_STYLE
2677,classicism,BELONGS_TO_STYLE
2678,classicism,BELONGS_TO_STYLE
2679,classicism,BELONGS_TO_STYLE
2680,symbolism,BELONGS_TO_STYLE
2681,classicism,BELONGS_TO_STYLE
2682,symbolism,BELONGS_TO_STYLE
2683,meticulous,BELONGS_TO_STYLE
2684,symbolism,BELONGS_TO_STYLE
2685,symbolism,BELONGS_TO_STYLE
2686,meticulous,BELONGS_TO_STYLE
2687,classicism,BELONGS_TO_STYLE
2688,classicism,BELONGS_TO_STYLE
2689,meticulous,BELONGS_TO_STYLE
2690,romanticism,BELONGS_TO_STYLE
2691,romanticism,BELONGS_TO_STYLE
2692,meticulous,BELONGS_TO_STYLE
2693,romanticism,BELONGS_TO_STYLE
2694,classicism,BELONGS_TO_STYLE
2695,symbolism,BELONGS_TO_STYLE
2696,classicism,BELONGS_TO_STYLE
2697,classicism,BELONGS_TO_STYLE
2698,romanticism,BELONGS_TO_STYLE
2699,romanticism,BELONGS_TO_STYLE
2700,symbolism,BELONGS_TO_STYLE
2701,symbolism,BELONGS_TO_STYLE
2702,symbolism,BELONGS_TO_STYLE
2703,meticulous,BELONGS_TO_STYLE
2704,classicism,BELONGS_TO_STYLE
2705,classicism,BELONGS_TO_STYLE
2706,freehand,BELONGS_TO_STYLE
2707,classicism,BELONGS_TO_STYLE
2708,classicism,BELONGS_TO_STYLE
2709,meticulous,BELONGS_TO_STYLE
2710,romanticism,BELONGS_TO_STYLE
2711,symbolism,BELONGS_TO_STYLE
2712,romanticism,BELONGS_TO_STYLE
2713,freehand,BELONGS_TO_STYLE
2714,symbolism,BELONGS_TO_STYLE
2715,romanticism,BELONGS_TO_STYLE
2716,symbolism,BELONGS_TO_STYLE
2717,meticulous,BELONGS_TO_STYLE
2718,romanticism,BELONGS_TO_STYLE
2719,romanticism,BELONGS_TO_STYLE
2720,symbolism,BELONGS_TO_STYLE
2721,romanticism,BELONGS_TO_STYLE
2722,freehand,BELONGS_TO_STYLE
2723,romanticism,BELONGS_TO_STYLE
2724,classicism,BELONGS_TO_STYLE
2725,classicism,BELONGS_TO_STYLE
2726,classicism,BELONGS_TO_STYLE
2727,romanticism,BELONGS_TO_STYLE
2728,freehand,BELONGS_TO_STYLE
2729,romanticism,BELONGS_TO_STYLE
2730,symbolism,BELONGS_TO_STYLE
2731,classicism,BELONGS_TO_STYLE
2732,symbolism,BELONGS_TO_STYLE
2733,classicism,BELONGS_TO_STYLE
2734,romanticism,BELONGS_TO_STYLE
2735,romanticism,BELONGS_TO_STYLE
2736,symbolism,BELONGS_TO_STYLE
2737,romanticism,BELONGS_TO_STYLE
2738,meticulous,BELONGS_TO_STYLE
2739,romanticism,BELONGS_TO_STYLE
2740,classicism,BELONGS_TO_STYLE
2741,symbolism,BELONGS_TO_STYLE
2742,classicism,BELONGS_TO_STYLE
2743,symbolism,BELONGS_TO_STYLE
2744,symbolism,BELONGS_TO_STYLE
2745,symbolism,BELONGS_TO_STYLE
2746,classicism,BELONGS_TO_STYLE
2747,classicism,BELONGS_TO_STYLE
2748,freehand,BELONGS_TO_STYLE
2749,romanticism,BELONGS_TO_STYLE
2750,classicism,BELONGS_TO_STYLE
2751,romanticism,BELONGS_TO_STYLE
2752,symbolism,BELONGS_TO_STYLE
2753,classicism,BELONGS_TO_STYLE
2754,classicism,BELONGS_TO_STYLE
2755,classicism,BELONGS_TO_STYLE
2756,meticulous,BELONGS_TO_STYLE
2757,romanticism,BELONGS_TO_STYLE
2758,meticulous,BELONGS_TO_STYLE
2759,classicism,BELONGS_TO_STYLE
2760,classicism,BELONGS_TO_STYLE
2761,meticulous,BELONGS_TO_STYLE
2762,classicism,BELONGS_TO_STYLE
2763,romanticism,BELONGS_TO_STYLE
2764,romanticism,BELONGS_TO_STYLE
2765,classicism,BELONGS_TO_STYLE
2766,romanticism,BELONGS_TO_STYLE
2767,classicism,BELONGS_TO_STYLE
2768,meticulous,BELONGS_TO_STYLE
2769,classicism,BELONGS_TO_STYLE
2770,classicism,BELONGS_TO_STYLE
2771,freehand,BELONGS_TO_STYLE
2772,symbolism,BELONGS_TO_STYLE
2773,classicism,BELONGS_TO_STYLE
2774,symbolism,BELONGS_TO_STYLE
2775,symbolism,BELONGS_TO_STYLE
2776,romanticism,BELONGS_TO_STYLE
2777,classicism,BELONGS_TO_STYLE
2778,classicism,BELONGS_TO_STYLE
2779,meticulous,BELONGS_TO_STYLE
2780,classicism,BELONGS_TO_STYLE
2781,classicism,BELONGS_TO_STYLE
2782,symbolism,BELONGS_TO_STYLE
2783,romanticism,BELONGS_TO_STYLE
2784,symbolism,BELONGS_TO_STYLE
2785,freehand,BELONGS_TO_STYLE
2786,symbolism,BELONGS_TO_STYLE
2787,classicism,BELONGS_TO_STYLE
2788,freehand,BELONGS_TO_STYLE
2789,freehand,BELONGS_TO_STYLE
2790,meticulous,BELONGS_TO_STYLE
2791,classicism,BELONGS_TO_STYLE
2792,classicism,BELONGS_TO_STYLE
2793,classicism,BELONGS_TO_STYLE
2794,classicism,BELONGS_TO_STYLE
2795,meticulous,BELONGS_TO_STYLE
2796,classicism,BELONGS_TO_STYLE
2797,symbolism,BELONGS_TO_STYLE
2798,freehand,BELONGS_TO_STYLE
2799,freehand,BELONGS_TO_STYLE
2800,classicism,BELONGS_TO_STYLE
2801,romanticism,BELONGS_TO_STYLE
2802,symbolism,BELONGS_TO_STYLE
2803,freehand,BELONGS_TO_STYLE
2804,romanticism,BELONGS_TO_STYLE
2805,meticulous,BELONGS_TO_STYLE
2806,symbolism,BELONGS_TO_STYLE
2807,romanticism,BELONGS_TO_STYLE
2808,classicism,BELONGS_TO_STYLE
2809,romanticism,BELONGS_TO_STYLE
2810,symbolism,BELONGS_TO_STYLE
2811,meticulous,BELONGS_TO_STYLE
2812,romanticism,BELONGS_TO_STYLE
2813,meticulous,BELONGS_TO_STYLE
2814,classicism,BELONGS_TO_STYLE
2815,romanticism,BELONGS_TO_STYLE
2816,romanticism,BELONGS_TO_STYLE
2817,classicism,BELONGS_TO_STYLE
2818,classicism,BELONGS_TO_STYLE
2819,classicism,BELONGS_TO_STYLE
2820,classicism,BELONGS_TO_STYLE
2821,classicism,BELONGS_TO_STYLE
2822,romanticism,BELONGS_TO_STYLE
2823,romanticism,BELONGS_TO_STYLE
2824,classicism,BELONGS_TO_STYLE
2825,freehand,BELONGS_TO_STYLE
2826,symbolism,BELONGS_TO_STYLE
2827,freehand,BELONGS_TO_STYLE
2828,classicism,BELONGS_TO_STYLE
2829,classicism,BELONGS_TO_STYLE
2830,symbolism,BELONGS_TO_STYLE
2831,symbolism,BELONGS_TO_STYLE
2832,romanticism,BELONGS_TO_STYLE
2833,romanticism,BELONGS_TO_STYLE
2834,meticulous,BELONGS_TO_STYLE
2835,symbolism,BELONGS_TO_STYLE
2836,classicism,BELONGS_TO_STYLE
2837,meticulous,BELONGS_TO_STYLE
2838,classicism,BELONGS_TO_STYLE
2839,romanticism,BELONGS_TO_STYLE
2840,classicism,BELONGS_TO_STYLE
2841,romanticism,BELONGS_TO_STYLE
2842,freehand,BELONGS_TO_STYLE
2843,symbolism,BELONGS_TO_STYLE
2844,symbolism,BELONGS_TO_STYLE
2845,classicism,BELONGS_TO_STYLE
2846,symbolism,BELONGS_TO_STYLE
2847,romanticism,BELONGS_TO_STYLE
2848,freehand,BELONGS_TO_STYLE
2849,classicism,BELONGS_TO_STYLE
2850,meticulous,BELONGS_TO_STYLE
2851,romanticism,BELONGS_TO_STYLE
2852,symbolism,BELONGS_TO_STYLE
2853,romanticism,BELONGS_TO_STYLE
2854,symbolism,BELONGS_TO_STYLE
2855,symbolism,BELONGS_TO_STYLE
2856,symbolism,BELONGS_TO_STYLE
2857,classicism,BELONGS_TO_STYLE
2858,freehand,BELONGS_TO_STYLE
2859,meticulous,BELONGS_TO_STYLE
2860,romanticism,BELONGS_TO_STYLE
2861,symbolism,BELONGS_TO_STYLE
2862,romanticism,BELONGS_TO_STYLE
2863,romanticism,BELONGS_TO_STYLE
2864,symbolism,BELONGS_TO_STYLE
2865,freehand,BELONGS_TO_STYLE
2866,symbolism,BELONGS_TO_STYLE
2867,classicism,BELONGS_TO_STYLE
2868,classicism,BELONGS_TO_STYLE
2869,classicism,BELONGS_TO_STYLE
2870,romanticism,BELONGS_TO_STYLE
2871,romanticism,BELONGS_TO_STYLE
2872,romanticism,BELONGS_TO_STYLE
2873,meticulous,BELONGS_TO_STYLE
2874,romanticism,BELONGS_TO_STYLE
2875,romanticism,BELONGS_TO_STYLE
2876,freehand,BELONGS_TO_STYLE
2877,symbolism,BELONGS_TO_STYLE
2878,freehand,BELONGS_TO_STYLE
2879,meticulous,BELONGS_TO_STYLE
2880,meticulous,BELONGS_TO_STYLE
2881,classicism,BELONGS_TO_STYLE
2882,meticulous,BELONGS_TO_STYLE
2883,classicism,BELONGS_TO_STYLE
2884,classicism,BELONGS_TO_STYLE
2885,romanticism,BELONGS_TO_STYLE
2886,symbolism,BELONGS_TO_STYLE
2887,symbolism,BELONGS_TO_STYLE
2888,classicism,BELONGS_TO_STYLE
2889,classicism,BELONGS_TO_STYLE
2890,symbolism,BELONGS_TO_STYLE
2891,symbolism,BELONGS_TO_STYLE
2892,classicism,BELONGS_TO_STYLE
2893,meticulous,BELONGS_TO_STYLE
2894,meticulous,BELONGS_TO_STYLE
2895,romanticism,BELONGS_TO_STYLE
2896,romanticism,BELONGS_TO_STYLE
2897,romanticism,BELONGS_TO_STYLE
2898,classicism,BELONGS_TO_STYLE
2899,symbolism,BELONGS_TO_STYLE
2900,classicism,BELONGS_TO_STYLE
2901,classicism,BELONGS_TO_STYLE
2902,meticulous,BELONGS_TO_STYLE
2903,romanticism,BELONGS_TO_STYLE
2904,symbolism,BELONGS_TO_STYLE
2905,classicism,BELONGS_TO_STYLE
2906,classicism,BELONGS_TO_STYLE
2907,freehand,BELONGS_TO_STYLE
2908,symbolism,BELONGS_TO_STYLE
2909,symbolism,BELONGS_TO_STYLE
2910,meticulous,BELONGS_TO_STYLE
2911,classicism,BELONGS_TO_STYLE
2912,romanticism,BELONGS_TO_STYLE
2913,freehand,BELONGS_TO_STYLE
2914,symbolism,BELONGS_TO_STYLE
2915,romanticism,BELONGS_TO_STYLE
2916,classicism,BELONGS_TO_STYLE
2917,symbolism,BELONGS_TO_STYLE
2918,symbolism,BELONGS_TO_STYLE
2919,classicism,BELONGS_TO_STYLE
2920,classicism,BELONGS_TO_STYLE
2921,romanticism,BELONGS_TO_STYLE
2922,freehand,BELONGS_TO_STYLE
2923,symbolism,BELONGS_TO_STYLE
2924,classicism,BELONGS_TO_STYLE
2925,symbolism,BELONGS_TO_STYLE
2926,symbolism,BELONGS_TO_STYLE
2927,romanticism,BELONGS_TO_STYLE
2928,classicism,BELONGS_TO_STYLE
2929,classicism,BELONGS_TO_STYLE
2930,classicism,BELONGS_TO_STYLE
2931,romanticism,BELONGS_TO_STYLE
2932,symbolism,BELONGS_TO_STYLE
2933,symbolism,BELONGS_TO_STYLE
2934,meticulous,BELONGS_TO_STYLE
2935,romanticism,BELONGS_TO_STYLE
2936,symbolism,BELONGS_TO_STYLE
2937,romanticism,BELONGS_TO_STYLE
2938,classicism,BELONGS_TO_STYLE
2939,symbolism,BELONGS_TO_STYLE
2940,symbolism,BELONGS_TO_STYLE
2941,symbolism,BELONGS_TO_STYLE
2942,classicism,BELONGS_TO_STYLE
2943,symbolism,BELONGS_TO_STYLE
2944,freehand,BELONGS_TO_STYLE
2945,symbolism,BELONGS_TO_STYLE
2946,romanticism,BELONGS_TO_STYLE
2947,symbolism,BELONGS_TO_STYLE
2948,symbolism,BELONGS_TO_STYLE
2949,romanticism,BELONGS_TO_STYLE
2950,romanticism,BELONGS_TO_STYLE
2951,romanticism,BELONGS_TO_STYLE
2952,symbolism,BELONGS_TO_STYLE
2953,romanticism,BELONGS_TO_STYLE
2954,symbolism,BELONGS_TO_STYLE
2955,freehand,BELONGS_TO_STYLE
2956,meticulous,BELONGS_TO_STYLE
2957,symbolism,BELONGS_TO_STYLE
2958,meticulous,BELONGS_TO_STYLE
2959,classicism,BELONGS_TO_STYLE
2960,freehand,BELONGS_TO_STYLE
2961,classicism,BELONGS_TO_STYLE
2962,romanticism,BELONGS_TO_STYLE
2963,classicism,BELONGS_TO_STYLE
2964,freehand,BELONGS_TO_STYLE
2965,romanticism,BELONGS_TO_STYLE
2966,symbolism,BELONGS_TO_STYLE
2967,classicism,BELONGS_TO_STYLE
2968,romanticism,BELONGS_TO_STYLE
2969,symbolism,BELONGS_TO_STYLE
2970,classicism,BELONGS_TO_STYLE
2971,freehand,BELONGS_TO_STYLE
2972,meticulous,BELONGS_TO_STYLE
2973,romanticism,BELONGS_TO_STYLE
2974,meticulous,BELONGS_TO_STYLE
2975,classicism,BELONGS_TO_STYLE
2976,classicism,BELONGS_TO_STYLE
2977,symbolism,BELONGS_TO_STYLE
2978,symbolism,BELONGS_TO_STYLE
2979,classicism,BELONGS_TO_STYLE
2980,romanticism,BELONGS_TO_STYLE
2981,symbolism,BELONGS_TO_STYLE
2982,symbolism,BELONGS_TO_STYLE
2983,romanticism,BELONGS_TO_STYLE
2984,symbolism,BELONGS_TO_STYLE
2985,classicism,BELONGS_TO_STYLE
2986,symbolism,BELONGS_TO_STYLE
2987,romanticism,BELONGS_TO_STYLE
2988,freehand,BELONGS_TO_STYLE
2989,classicism,BELONGS_TO_STYLE
2990,symbolism,BELONGS_TO_STYLE
2991,meticulous,BELONGS_TO_STYLE
2992,symbolism,BELONGS_TO_STYLE
2993,romanticism,BELONGS_TO_STYLE
2994,freehand,BELONGS_TO_STYLE
2995,classicism,BELONGS_TO_STYLE
2996,symbolism,BELONGS_TO_STYLE
2997,freehand,BELONGS_TO_STYLE
2998,romanticism,BELONGS_TO_STYLE
2999,romanticism,BELONGS_TO_STYLE
3000,romanticism,BELONGS_TO_STYLE
3001,romanticism,BELONGS_TO_STYLE
3002,symbolism,BELONGS_TO_STYLE
3003,classicism,BELONGS_TO_STYLE
3004,romanticism,BELONGS_TO_STYLE
3005,classicism,BELONGS_TO_STYLE
3006,freehand,BELONGS_TO_STYLE
3007,classicism,BELONGS_TO_STYLE
3008,classicism,BELONGS_TO_STYLE
3009,classicism,BELONGS_TO_STYLE
3010,meticulous,BELONGS_TO_STYLE
3011,symbolism,BELONGS_TO_STYLE
3012,classicism,BELONGS_TO_STYLE
3013,classicism,BELONGS_TO_STYLE
3014,romanticism,BELONGS_TO_STYLE
3015,symbolism,BELONGS_TO_STYLE
3016,romanticism,BELONGS_TO_STYLE
3017,classicism,BELONGS_TO_STYLE
3018,freehand,BELONGS_TO_STYLE
3019,classicism,BELONGS_TO_STYLE
3020,classicism,BELONGS_TO_STYLE
3021,symbolism,BELONGS_TO_STYLE
3022,classicism,BELONGS_TO_STYLE
3023,classicism,BELONGS_TO_STYLE
3024,romanticism,BELONGS_TO_STYLE
3025,symbolism,BELONGS_TO_STYLE
3026,freehand,BELONGS_TO_STYLE
3027,romanticism,BELONGS_TO_STYLE
3028,symbolism,BELONGS_TO_STYLE
3029,classicism,BELONGS_TO_STYLE
3030,classicism,BELONGS_TO_STYLE
3031,symbolism,BELONGS_TO_STYLE
3032,classicism,BELONGS_TO_STYLE
3033,classicism,BELONGS_TO_STYLE
3034,meticulous,BELONGS_TO_STYLE
3035,symbolism,BELONGS_TO_STYLE
3036,freehand,BELONGS_TO_STYLE
3037,classicism,BELONGS_TO_STYLE
3038,romanticism,BELONGS_TO_STYLE
3039,classicism,BELONGS_TO_STYLE
3040,freehand,BELONGS_TO_STYLE
3041,romanticism,BELONGS_TO_STYLE
3042,romanticism,BELONGS_TO_STYLE
3043,symbolism,BELONGS_TO_STYLE
3044,romanticism,BELONGS_TO_STYLE
3045,romanticism,BELONGS_TO_STYLE
3046,classicism,BELONGS_TO_STYLE
3047,symbolism,BELONGS_TO_STYLE
3048,freehand,BELONGS_TO_STYLE
3049,meticulous,BELONGS_TO_STYLE
3050,freehand,BELONGS_TO_STYLE
3051,meticulous,BELONGS_TO_STYLE
3052,classicism,BELONGS_TO_STYLE
3053,classicism,BELONGS_TO_STYLE
3054,freehand,BELONGS_TO_STYLE
3055,symbolism,BELONGS_TO_STYLE
3056,classicism,BELONGS_TO_STYLE
3057,symbolism,BELONGS_TO_STYLE
3058,classicism,BELONGS_TO_STYLE
3059,symbolism,BELONGS_TO_STYLE
3060,classicism,BELONGS_TO_STYLE
3061,classicism,BELONGS_TO_STYLE
3062,romanticism,BELONGS_TO_STYLE
3063,classicism,BELONGS_TO_STYLE
3064,symbolism,BELONGS_TO_STYLE
3065,romanticism,BELONGS_TO_STYLE
3066,romanticism,BELONGS_TO_STYLE
3067,classicism,BELONGS_TO_STYLE
3068,symbolism,BELONGS_TO_STYLE
3069,classicism,BELONGS_TO_STYLE
3070,symbolism,BELONGS_TO_STYLE
3071,meticulous,BELONGS_TO_STYLE
3072,classicism,BELONGS_TO_STYLE
3073,classicism,BELONGS_TO_STYLE
3074,romanticism,BELONGS_TO_STYLE
3075,meticulous,BELONGS_TO_STYLE
3076,classicism,BELONGS_TO_STYLE
3077,symbolism,BELONGS_TO_STYLE
3078,romanticism,BELONGS_TO_STYLE
3079,symbolism,BELONGS_TO_STYLE
3080,classicism,BELONGS_TO_STYLE
3081,classicism,BELONGS_TO_STYLE
3082,symbolism,BELONGS_TO_STYLE
3083,classicism,BELONGS_TO_STYLE
3084,symbolism,BELONGS_TO_STYLE
3085,romanticism,BELONGS_TO_STYLE
3086,romanticism,BELONGS_TO_STYLE
3087,freehand,BELONGS_TO_STYLE
3088,classicism,BELONGS_TO_STYLE
3089,freehand,BELONGS_TO_STYLE
3090,classicism,BELONGS_TO_STYLE
3091,symbolism,BELONGS_TO_STYLE
3092,classicism,BELONGS_TO_STYLE
3093,freehand,BELONGS_TO_STYLE
3094,classicism,BELONGS_TO_STYLE
3095,freehand,BELONGS_TO_STYLE
3096,symbolism,BELONGS_TO_STYLE
3097,classicism,BELONGS_TO_STYLE
3098,symbolism,BELONGS_TO_STYLE
3099,classicism,BELONGS_TO_STYLE
3100,romanticism,BELONGS_TO_STYLE
3101,symbolism,BELONGS_TO_STYLE
3102,classicism,BELONGS_TO_STYLE
3103,romanticism,BELONGS_TO_STYLE
3104,classicism,BELONGS_TO_STYLE
3105,meticulous,BELONGS_TO_STYLE
3106,romanticism,BELONGS_TO_STYLE
3107,classicism,BELONGS_TO_STYLE
3108,classicism,BELONGS_TO_STYLE
3109,romanticism,BELONGS_TO_STYLE
3110,romanticism,BELONGS_TO_STYLE
3111,symbolism,BELONGS_TO_STYLE
3112,classicism,BELONGS_TO_STYLE
3113,symbolism,BELONGS_TO_STYLE
3114,classicism,BELONGS_TO_STYLE
3115,romanticism,BELONGS_TO_STYLE
3116,symbolism,BELONGS_TO_STYLE
3117,freehand,BELONGS_TO_STYLE
3118,freehand,BELONGS_TO_STYLE
3119,freehand,BELONGS_TO_STYLE
3120,symbolism,BELONGS_TO_STYLE
3121,symbolism,BELONGS_TO_STYLE
3122,classicism,BELONGS_TO_STYLE
3123,classicism,BELONGS_TO_STYLE
3124,classicism,BELONGS_TO_STYLE
3125,symbolism,BELONGS_TO_STYLE
3126,symbolism,BELONGS_TO_STYLE
3127,symbolism,BELONGS_TO_STYLE
3128,classicism,BELONGS_TO_STYLE
3129,classicism,BELONGS_TO_STYLE
3130,romanticism,BELONGS_TO_STYLE
3131,freehand,BELONGS_TO_STYLE
3132,classicism,BELONGS_TO_STYLE
3133,classicism,BELONGS_TO_STYLE
3134,classicism,BELONGS_TO_STYLE
3135,freehand,BELONGS_TO_STYLE
3136,symbolism,BELONGS_TO_STYLE
3137,symbolism,BELONGS_TO_STYLE
3138,meticulous,BELONGS_TO_STYLE
3139,meticulous,BELONGS_TO_STYLE
3140,classicism,BELONGS_TO_STYLE
3141,classicism,BELONGS_TO_STYLE
3142,classicism,BELONGS_TO_STYLE
3143,symbolism,BELONGS_TO_STYLE
3144,symbolism,BELONGS_TO_STYLE
3145,romanticism,BELONGS_TO_STYLE
3146,romanticism,BELONGS_TO_STYLE
3147,classicism,BELONGS_TO_STYLE
3148,romanticism,BELONGS_TO_STYLE
3149,meticulous,BELONGS_TO_STYLE
3150,symbolism,BELONGS_TO_STYLE
3151,symbolism,BELONGS_TO_STYLE
3152,classicism,BELONGS_TO_STYLE
3153,romanticism,BELONGS_TO_STYLE
3154,classicism,BELONGS_TO_STYLE
3155,classicism,BELONGS_TO_STYLE
3156,meticulous,BELONGS_TO_STYLE
3157,romanticism,BELONGS_TO_STYLE
3158,freehand,BELONGS_TO_STYLE
3159,meticulous,BELONGS_TO_STYLE
3160,freehand,BELONGS_TO_STYLE
3161,meticulous,BELONGS_TO_STYLE
3162,symbolism,BELONGS_TO_STYLE
3163,symbolism,BELONGS_TO_STYLE
3164,romanticism,BELONGS_TO_STYLE
3165,symbolism,BELONGS_TO_STYLE
3166,meticulous,BELONGS_TO_STYLE
3167,romanticism,BELONGS_TO_STYLE
3168,symbolism,BELONGS_TO_STYLE
3169,classicism,BELONGS_TO_STYLE
3170,classicism,BELONGS_TO_STYLE
3171,classicism,BELONGS_TO_STYLE
3172,symbolism,BELONGS_TO_STYLE
3173,symbolism,BELONGS_TO_STYLE
3174,romanticism,BELONGS_TO_STYLE
3175,romanticism,BELONGS_TO_STYLE
3176,symbolism,BELONGS_TO_STYLE
3177,classicism,BELONGS_TO_STYLE
3178,symbolism,BELONGS_TO_STYLE
3179,symbolism,BELONGS_TO_STYLE
3180,romanticism,BELONGS_TO_STYLE
3181,classicism,BELONGS_TO_STYLE
3182,romanticism,BELONGS_TO_STYLE
3183,meticulous,BELONGS_TO_STYLE
3184,symbolism,BELONGS_TO_STYLE
3185,freehand,BELONGS_TO_STYLE
3186,classicism,BELONGS_TO_STYLE
3187,symbolism,BELONGS_TO_STYLE
3188,classicism,BELONGS_TO_STYLE
3189,symbolism,BELONGS_TO_STYLE
3190,symbolism,BELONGS_TO_STYLE
3191,classicism,BELONGS_TO_STYLE
3192,classicism,BELONGS_TO_STYLE
3193,freehand,BELONGS_TO_STYLE
3194,romanticism,BELONGS_TO_STYLE
3195,classicism,BELONGS_TO_STYLE
3196,symbolism,BELONGS_TO_STYLE
3197,classicism,BELONGS_TO_STYLE
3198,meticulous,BELONGS_TO_STYLE
3199,romanticism,BELONGS_TO_STYLE
3200,meticulous,BELONGS_TO_STYLE
3201,classicism,BELONGS_TO_STYLE
3202,symbolism,BELONGS_TO_STYLE
3203,symbolism,BELONGS_TO_STYLE
3204,classicism,BELONGS_TO_STYLE
3205,meticulous,BELONGS_TO_STYLE
3206,romanticism,BELONGS_TO_STYLE
3207,classicism,BELONGS_TO_STYLE
3208,classicism,BELONGS_TO_STYLE
3209,freehand,BELONGS_TO_STYLE
3210,romanticism,BELONGS_TO_STYLE
3211,symbolism,BELONGS_TO_STYLE
3212,symbolism,BELONGS_TO_STYLE
3213,classicism,BELONGS_TO_STYLE
3214,romanticism,BELONGS_TO_STYLE
3215,symbolism,BELONGS_TO_STYLE
3216,romanticism,BELONGS_TO_STYLE
3217,freehand,BELONGS_TO_STYLE
3218,classicism,BELONGS_TO_STYLE
3219,symbolism,BELONGS_TO_STYLE
3220,meticulous,BELONGS_TO_STYLE
3221,classicism,BELONGS_TO_STYLE
3222,romanticism,BELONGS_TO_STYLE
3223,symbolism,BELONGS_TO_STYLE
3224,meticulous,BELONGS_TO_STYLE
3225,symbolism,BELONGS_TO_STYLE
3226,freehand,BELONGS_TO_STYLE
3227,symbolism,BELONGS_TO_STYLE
3228,freehand,BELONGS_TO_STYLE
3229,classicism,BELONGS_TO_STYLE
3230,romanticism,BELONGS_TO_STYLE
3231,symbolism,BELONGS_TO_STYLE
3232,classicism,BELONGS_TO_STYLE
3233,classicism,BELONGS_TO_STYLE
3234,freehand,BELONGS_TO_STYLE
3235,classicism,BELONGS_TO_STYLE
3236,freehand,BELONGS_TO_STYLE
3237,romanticism,BELONGS_TO_STYLE
3238,freehand,BELONGS_TO_STYLE
3239,symbolism,BELONGS_TO_STYLE
3240,meticulous,BELONGS_TO_STYLE
3241,symbolism,BELONGS_TO_STYLE
3242,romanticism,BELONGS_TO_STYLE
3243,classicism,BELONGS_TO_STYLE
3244,freehand,BELONGS_TO_STYLE
3245,romanticism,BELONGS_TO_STYLE
3246,classicism,BELONGS_TO_STYLE
3247,meticulous,BELONGS_TO_STYLE
3248,romanticism,BELONGS_TO_STYLE
3249,romanticism,BELONGS_TO_STYLE
3250,meticulous,BELONGS_TO_STYLE
3251,meticulous,BELONGS_TO_STYLE
3252,classicism,BELONGS_TO_STYLE
3253,meticulous,BELONGS_TO_STYLE
3254,romanticism,BELONGS_TO_STYLE
3255,meticulous,BELONGS_TO_STYLE
3256,freehand,BELONGS_TO_STYLE
3257,symbolism,BELONGS_TO_STYLE
3258,symbolism,BELONGS_TO_STYLE
3259,meticulous,BELONGS_TO_STYLE
3260,romanticism,BELONGS_TO_STYLE
3261,meticulous,BELONGS_TO_STYLE
3262,romanticism,BELONGS_TO_STYLE
3263,freehand,BELONGS_TO_STYLE
3264,freehand,BELONGS_TO_STYLE
3265,symbolism,BELONGS_TO_STYLE
3266,classicism,BELONGS_TO_STYLE
3267,symbolism,BELONGS_TO_STYLE
3268,symbolism,BELONGS_TO_STYLE
3269,meticulous,BELONGS_TO_STYLE
3270,freehand,BELONGS_TO_STYLE
3271,romanticism,BELONGS_TO_STYLE
3272,freehand,BELONGS_TO_STYLE
3273,romanticism,BELONGS_TO_STYLE
3274,classicism,BELONGS_TO_STYLE
3275,symbolism,BELONGS_TO_STYLE
3276,symbolism,BELONGS_TO_STYLE
3277,symbolism,BELONGS_TO_STYLE
3278,classicism,BELONGS_TO_STYLE
3279,classicism,BELONGS_TO_STYLE
3280,romanticism,BELONGS_TO_STYLE
3281,symbolism,BELONGS_TO_STYLE
3282,symbolism,BELONGS_TO_STYLE
3283,symbolism,BELONGS_TO_STYLE
3284,romanticism,BELONGS_TO_STYLE
3285,symbolism,BELONGS_TO_STYLE
3286,romanticism,BELONGS_TO_STYLE
3287,symbolism,BELONGS_TO_STYLE
3288,symbolism,BELONGS_TO_STYLE
3289,romanticism,BELONGS_TO_STYLE
3290,romanticism,BELONGS_TO_STYLE
